,tail_id,score,tail_label,in_validation,in_testing
559,559,0.9312060475349426,Q177929,False,False
1339,1339,0.930851936340332,Q79872,False,False
1041,1041,0.9131367802619934,Q47506,False,False
714,714,0.9024739265441895,Q21447895,False,False
399,399,0.8989719748497009,Q1301371,False,False
867,867,0.8928916454315186,Q2914952,False,False
1358,1358,0.8839111924171448,Q816826,False,False
1206,1206,0.8831995725631714,Q6504956,False,False
490,490,0.8719965219497681,Q163310,False,False
1344,1344,0.8546587824821472,Q8078,False,False
1047,1047,0.851889967918396,Q4778968,False,False
1291,1291,0.840969443321228,Q7388648,False,False
498,498,0.8408409953117371,Q165436,False,False
883,883,0.8385276198387146,Q3050461,False,False
1430,1430,0.8313183784484863,Q8789,False,False
1392,1392,0.8167791366577148,Q844240,False,False
1476,1476,0.8162820339202881,Q965769,False,False
464,464,0.8028389811515808,Q149972,False,False
1042,1042,0.8007485270500183,Q47607,False,False
790,790,0.7999888062477112,Q2493,False,False
1023,1023,0.7859433889389038,Q456632,False,False
1337,1337,0.7794809937477112,Q79798,False,False
530,530,0.7779027819633484,Q172491,False,False
1365,1365,0.7778739929199219,Q82571,False,False
86,86,0.7762772440910339,Q1047113,False,False
1373,1373,0.7685338854789734,Q827335,False,False
1016,1016,0.7618153691291809,Q4479242,False,False
568,568,0.7578119039535522,Q180634,False,False
78,78,0.7558255791664124,Q1034415,False,False
935,935,0.7543684840202332,Q341,False,False
410,410,0.752642810344696,Q132874,False,False
1461,1461,0.7522664070129395,Q9492,False,False
394,394,0.7508115172386169,Q128570,False,False
650,650,0.743349015712738,Q194152,False,False
828,828,0.7418619394302368,Q275596,False,False
1000,1000,0.7256485223770142,Q42848,False,False
483,483,0.7230801582336426,Q15855099,False,False
776,776,0.722281277179718,Q2407,False,False
767,767,0.7124210000038147,Q23542287,False,False
615,615,0.7070578932762146,Q189210,False,False
555,555,0.702457070350647,Q1770325,False,False
1052,1052,0.6989549398422241,Q483130,False,False
571,571,0.6851742267608643,Q18209310,False,False
393,393,0.680050253868103,Q128392,False,False
454,454,0.6771624684333801,Q14579,False,False
564,564,0.6725174188613892,Q179976,False,False
1419,1419,0.666936457157135,Q865760,False,False
1274,1274,0.6651470065116882,Q724168,False,False
1165,1165,0.6642364859580994,Q620615,False,False
462,462,0.6585807204246521,Q1475717,False,False
694,694,0.6561142802238464,Q208042,False,False
924,924,0.6544818878173828,Q336,False,False
908,908,0.6340625286102295,Q3257930,False,False
1443,1443,0.633361279964447,Q907375,False,False
1287,1287,0.630339503288269,Q735441,False,False
349,349,0.6262167692184448,Q11862829,False,False
604,604,0.6225113868713379,Q188267,False,False
493,493,0.6189558506011963,Q163468,False,False
575,575,0.61798495054245,Q183197,False,False
741,741,0.6161311268806458,Q223335,False,False
1013,1013,0.6159600019454956,Q44337,False,False
919,919,0.6149476766586304,Q334384,False,False
1412,1412,0.6056619882583618,Q858810,False,False
620,620,0.5985199809074402,Q189439,False,False
1272,1272,0.5969696044921875,Q723897,False,False
1170,1170,0.5857082605361938,Q622825,False,False
1421,1421,0.5724429488182068,Q868299,False,False
76,76,0.5582606196403503,Q10322548,False,False
519,519,0.5550605058670044,Q170978,False,False
1057,1057,0.5538454055786133,Q48703087,False,False
372,372,0.5537434816360474,Q121416,False,False
1457,1457,0.5518510341644287,Q938438,False,False
668,668,0.545196533203125,Q2005,False,False
1454,1454,0.53770512342453,Q926821,False,False
259,259,0.5356631875038147,Q113660857,False,False
1445,1445,0.5342267155647278,Q910404,False,False
380,380,0.5265616774559021,Q12525525,False,False
695,695,0.516072154045105,Q208163,False,False
661,661,0.5151863694190979,Q197536,False,False
236,236,0.5093698501586914,Q11216,False,False
1030,1030,0.5074574947357178,Q4671286,False,False
590,590,0.5055269598960876,Q186152,False,False
1334,1334,0.5032806992530823,Q783866,False,False
866,866,0.4979250133037567,Q29120,False,False
1037,1037,0.49751099944114685,Q47146,False,False
105,105,0.4935167729854584,Q1054772,False,False
1446,1446,0.48609623312950134,Q9135,False,False
562,562,0.48199960589408875,Q179310,False,False
1171,1171,0.4793908894062042,Q622849,False,False
267,267,0.47323232889175415,Q1143367,False,False
355,355,0.4713381826877594,Q11917068,False,False
1360,1360,0.46406832337379456,Q818888,False,False
1158,1158,0.4565182328224182,Q6173448,False,False
1174,1174,0.4548613727092743,Q623950,False,False
77,77,0.4540274739265442,Q10336440,False,False
832,832,0.4496585428714752,Q27948,False,False
782,782,0.44259265065193176,Q245652,False,False
1317,1317,0.4375416040420532,Q7600677,False,False
1136,1136,0.4369426965713501,Q583461,False,False
494,494,0.43612897396087646,Q1635410,False,False
702,702,0.4267077147960663,Q210832,False,False
466,466,0.426321804523468,Q1503724,False,False
909,909,0.42276138067245483,Q327069,False,False
547,547,0.4214910566806793,Q176623,False,False
1383,1383,0.4177948534488678,Q833585,False,False
1051,1051,0.41445010900497437,Q4798119,False,False
1398,1398,0.41442039608955383,Q846636,False,False
255,255,0.41399621963500977,Q1132755,False,False
1002,1002,0.41103577613830566,Q431667,False,False
657,657,0.40675708651542664,Q1962320,False,False
496,496,0.40134939551353455,Q165194,False,False
228,228,0.40074294805526733,Q1116876,False,False
855,855,0.3992762565612793,Q2878974,False,False
936,936,0.39617934823036194,Q34253,False,False
1065,1065,0.3955933153629303,Q494756,False,False
343,343,0.39550989866256714,Q117801,False,False
456,456,0.3945034444332123,Q14647,False,False
647,647,0.3856150507926941,Q1936384,False,False
541,541,0.38209614157676697,Q175869,False,False
70,70,0.37593820691108704,Q101333,False,False
350,350,0.36197972297668457,Q1186723,False,False
944,944,0.36097386479377747,Q3510521,False,False
927,927,0.3563885986804962,Q33742,False,False
1262,1262,0.3560468852519989,Q7215292,False,False
437,437,0.35525888204574585,Q1401416,False,False
478,478,0.35517778992652893,Q15777,False,False
278,278,0.35308364033699036,Q11538,False,False
161,161,0.3515574038028717,Q1064412,False,False
64,64,0.3494504690170288,P943,False,False
1109,1109,0.34889906644821167,Q5460604,False,False
904,904,0.34714677929878235,Q3238057,False,False
634,634,0.34693804383277893,Q192588,False,False
1396,1396,0.34543976187705994,Q845566,False,False
1336,1336,0.3433838486671448,Q796212,False,False
435,435,0.3416827619075775,Q1394144,False,False
275,275,0.34108054637908936,Q115215420,False,False
969,969,0.34068259596824646,Q380679,False,False
740,740,0.33835354447364807,Q22277430,False,False
274,274,0.3379547894001007,Q1152135,False,False
526,526,0.33717796206474304,Q17155032,False,False
665,665,0.335443913936615,Q1988917,False,False
635,635,0.3337654173374176,Q192726,False,False
206,206,0.3280370235443115,Q1085860,False,False
61,61,0.3266858458518982,P856,False,False
955,955,0.3211686909198761,Q369472,False,False
1444,1444,0.32001352310180664,Q908207,False,False
227,227,0.3196079730987549,Q111520019,False,False
536,536,0.3185977637767792,Q1744628,False,False
667,667,0.3157896101474762,Q200125,False,False
25,25,0.3152492046356201,P275,False,False
870,870,0.3149704337120056,Q29169143,False,False
859,859,0.31419870257377625,Q2888953,False,False
389,389,0.3138795495033264,Q12772052,False,False
546,546,0.3136240839958191,Q176452,False,False
549,549,0.30977118015289307,Q176645,False,False
684,684,0.3087795674800873,Q2068418,False,False
783,783,0.308197945356369,Q245748,False,False
276,276,0.30681154131889343,Q1152399,False,False
637,637,0.3067125678062439,Q1928222,False,False
434,434,0.30591410398483276,Q13785927,False,False
930,930,0.30547285079956055,Q340,False,False
1394,1394,0.30372458696365356,Q844718,False,False
673,673,0.30371472239494324,Q202843,False,False
616,616,0.3016096353530884,Q18922260,False,False
1440,1440,0.3010498285293579,Q897511,False,False
931,931,0.30003198981285095,Q34010,False,False
1427,1427,0.2996586263179779,Q8759226,False,False
563,563,0.2975051999092102,Q17995793,False,False
390,390,0.29660865664482117,Q1277447,False,False
1239,1239,0.29217737913131714,Q7003418,False,False
381,381,0.29102182388305664,Q1254373,False,False
646,646,0.29055166244506836,Q1936256,False,False
16,16,0.28415805101394653,P1613,False,False
1087,1087,0.2806822955608368,Q5227391,False,False
1117,1117,0.2805255055427551,Q55624999,False,False
997,997,0.2791316509246826,Q420904,False,False
1172,1172,0.2777179777622223,Q623276,False,False
1072,1072,0.27697643637657166,Q504353,False,False
733,733,0.2769705653190613,Q220182,False,False
1310,1310,0.27148711681365967,Q755662,False,False
1237,1237,0.27133890986442566,Q6938112,False,False
487,487,0.270668625831604,Q161410,False,False
874,874,0.2683819532394409,Q2974105,False,False
353,353,0.2666550278663635,Q1189746,False,False
1367,1367,0.26490306854248047,Q82604,False,False
1324,1324,0.2635689079761505,Q76592,False,False
875,875,0.25923457741737366,Q30,False,False
232,232,0.2574031949043274,Q11205,False,False
999,999,0.2565394937992096,Q42515,False,False
660,660,0.2564995586872101,Q197520,False,False
940,940,0.25143957138061523,Q3502995,False,False
1209,1209,0.2505703866481781,Q6526225,False,False
823,823,0.24979887902736664,Q272683,False,False
265,265,0.24944059550762177,Q1143023,False,False
1225,1225,0.24811099469661713,Q671298,False,False
1028,1028,0.2469039410352707,Q465274,False,False
558,558,0.24681253731250763,Q177571,False,False
458,458,0.2468053251504898,Q1465654,False,False
1099,1099,0.2457682341337204,Q534112,False,False
363,363,0.24503831565380096,Q12015335,False,False
0,0,0.2440613955259323,P10027,False,False
63,63,0.2437264770269394,P8966,False,False
1381,1381,0.24000026285648346,Q831672,False,False
552,552,0.2373000532388687,Q176769,False,False
982,982,0.2362350970506668,Q3966,False,False
1205,1205,0.23536507785320282,Q6501338,False,False
59,59,0.23072411119937897,P8131,False,False
770,770,0.2300388365983963,Q23766486,False,False
696,696,0.22972507774829865,Q20825628,False,False
968,968,0.2219051867723465,Q380172,False,False
91,91,0.22178153693675995,Q1049183,False,False
1190,1190,0.22173583507537842,Q635346,False,False
1425,1425,0.21857969462871552,Q874709,False,False
1231,1231,0.2124694436788559,Q677051,False,False
989,989,0.21212150156497955,Q4055684,False,False
1306,1306,0.20864363014698029,Q751443,False,False
752,752,0.20732051134109497,Q22725,False,False
89,89,0.20563530921936035,Q104851,False,False
747,747,0.20507782697677612,Q22673982,False,False
805,805,0.20260979235172272,Q2631895,False,False
551,551,0.2008758932352066,Q176737,False,False
631,631,0.1988700032234192,Q192161,False,False
314,314,0.19644685089588165,Q116964924,False,False
723,723,0.19291189312934875,Q216601,False,False
297,297,0.1925428956747055,Q116950962,False,False
82,82,0.19227272272109985,Q1045706,False,False
939,939,0.19061246514320374,Q3478658,False,False
582,582,0.189785435795784,Q184754,False,False
1139,1139,0.1869557797908783,Q58636917,False,False
532,532,0.18558523058891296,Q173156,False,False
467,467,0.18485324084758759,Q1505415,False,False
140,140,0.18366916477680206,Q105850512,False,False
489,489,0.18325021862983704,Q16277542,False,False
750,750,0.18186892569065094,Q2271421,False,False
269,269,0.18166089057922363,Q11456,False,False
1307,1307,0.18080630898475647,Q752532,False,False
1110,1110,0.17917539179325104,Q5482740,False,False
495,495,0.17912901937961578,Q1650915,False,False
1003,1003,0.17832022905349731,Q43260,False,False
1458,1458,0.1769299954175949,Q94,False,False
175,175,0.1758643090724945,Q107380446,False,False
581,581,0.17529365420341492,Q184609,False,False
378,378,0.17434659600257874,Q12483,False,False
69,69,0.17291757464408875,Q10086859,False,False
1223,1223,0.17264960706233978,Q66747126,False,False
1014,1014,0.17241133749485016,Q44455,False,False
438,438,0.17142729461193085,Q1406,False,False
486,486,0.1662811040878296,Q15976092,False,False
878,878,0.16595867276191711,Q30232,False,False
630,630,0.16576384007930756,Q1914636,False,False
30,30,0.16519322991371155,P306,False,False
822,822,0.16513903439044952,Q272629,False,False
1006,1006,0.1647898107767105,Q4355609,False,False
32,32,0.16472391784191132,P3442,False,False
1166,1166,0.16446726024150848,Q621114,False,False
35,35,0.16399194300174713,P3499,False,False
101,101,0.1613958328962326,Q1053358,False,False
1257,1257,0.16113066673278809,Q7135231,False,False
446,446,0.1594616174697876,Q1418502,False,False
450,450,0.15883606672286987,Q1444631,False,False
560,560,0.15861840546131134,Q178377,False,False
12,12,0.1560276448726654,P1482,False,False
845,845,0.15464378893375397,Q28455561,False,False
580,580,0.15334120392799377,Q184316,False,False
1351,1351,0.15278661251068115,Q8134,False,False
179,179,0.1514994502067566,Q107381132,False,False
980,980,0.15101774036884308,Q3952330,False,False
619,619,0.1468246728181839,Q189436,False,False
1253,1253,0.14671432971954346,Q7112712,False,False
24,24,0.14595280587673187,P2749,False,False
1349,1349,0.14550141990184784,Q812534,False,False
43,43,0.1451319456100464,P400,False,False
698,698,0.14489924907684326,Q2086703,False,False
282,282,0.1430557519197464,Q115570683,False,False
1131,1131,0.1423937827348709,Q5752075,False,False
1176,1176,0.1341124027967453,Q628036,False,False
339,339,0.13349241018295288,Q117286419,False,False
799,799,0.13209667801856995,Q2550959,False,False
1053,1053,0.13173659145832062,Q483639,False,False
1318,1318,0.1310568004846573,Q7603,False,False
643,643,0.1297273188829422,Q193321,False,False
358,358,0.1287679523229599,Q1192971,False,False
500,500,0.12598372995853424,Q1662562,False,False
1482,1482,0.1250038743019104,Q98363379,False,False
1148,1148,0.12454193085432053,Q60165325,False,False
425,425,0.12262693792581558,Q1363085,False,False
1270,1270,0.11862563341856003,Q72287460,False,False
352,352,0.11484647542238235,Q1189053,False,False
897,897,0.11257705837488174,Q3115587,False,False
1173,1173,0.1120569184422493,Q623818,False,False
1038,1038,0.10524830967187881,Q47165059,False,False
905,905,0.10219684988260269,Q3240252,False,False
718,718,0.10165048390626907,Q21562092,False,False
872,872,0.1016240194439888,Q296187,False,False
1475,1475,0.10109936445951462,Q96482266,False,False
431,431,0.0983925610780716,Q1371279,False,False
424,424,0.09745245426893234,Q1362688,False,False
22,22,0.09652232378721237,P2184,False,False
709,709,0.09542255848646164,Q212542,False,False
1025,1025,0.09361183643341064,Q46094,False,False
1200,1200,0.09310201555490494,Q6470767,False,False
725,725,0.08615803718566895,Q216861,False,False
151,151,0.0819375067949295,Q105864649,False,False
774,774,0.08159298449754715,Q2393193,False,False
1112,1112,0.08045437932014465,Q55121384,False,False
452,452,0.08040910214185715,Q1455952,False,False
721,721,0.08019714802503586,Q21652121,False,False
958,958,0.07633402943611145,Q374040,False,False
92,92,0.07451047003269196,Q1049878,False,False
591,591,0.07348901778459549,Q186290,False,False
744,744,0.07190456241369247,Q224055,False,False
736,736,0.06913565844297409,Q220644,False,False
1135,1135,0.067075714468956,Q580427,False,False
1483,1483,0.06655038893222809,Q9852,False,False
126,126,0.06332209706306458,Q105849918,False,False
379,379,0.06276440620422363,Q12503,False,False
475,475,0.06136024743318558,Q15563228,False,False
4,4,0.06084804981946945,P11197,False,False
1338,1338,0.05458235740661621,Q7982,False,False
700,700,0.05437873303890228,Q2089905,False,False
957,957,0.05436248332262039,Q373045,False,False
587,587,0.05337771028280258,Q1859284,False,False
754,754,0.05233336240053177,Q2283,False,False
1459,1459,0.05164826661348343,Q9418,False,False
180,180,0.04624754935503006,Q107381180,False,False
400,400,0.043306268751621246,Q1304193,False,False
158,158,0.04147546738386154,Q10609775,False,False
596,596,0.04005328565835953,Q187432,False,False
327,327,0.039041779935359955,Q116964942,False,False
1249,1249,0.036915071308612823,Q7094097,False,False
880,880,0.036767251789569855,Q30267,False,False
921,921,0.03662890940904617,Q3348143,False,False
1033,1033,0.03297444432973862,Q4677469,False,False
230,230,0.03284311294555664,Q111862379,False,False
983,983,0.03274823725223541,Q3968,False,False
523,523,0.03190268576145172,Q1713118,False,False
442,442,0.03163706511259079,Q1414548,False,False
1090,1090,0.03088727407157421,Q527464,False,False
178,178,0.03014783374965191,Q107380935,False,False
824,824,0.02999573014676571,Q272735,False,False
819,819,0.029062120243906975,Q271680,False,False
808,808,0.028898654505610466,Q2642722,False,False
1246,1246,0.028823377564549446,Q7032352,False,False
1305,1305,0.0286815594881773,Q751436,False,False
387,387,0.027632834389805794,Q12715472,False,False
412,412,0.02742472104728222,Q1331926,False,False
988,988,0.02581036649644375,Q403574,False,False
107,107,0.024326281622052193,Q105604957,False,False
644,644,0.02394481934607029,Q193351,False,False
529,529,0.023568468168377876,Q17237365,False,False
627,627,0.02195425145328045,Q190524,False,False
806,806,0.02130887098610401,Q264164,False,False
625,625,0.019105447456240654,Q190169,False,False
950,950,0.018381087109446526,Q355,False,False
38,38,0.01725456304848194,P3754,False,False
1155,1155,0.016680950298905373,Q613918,False,False
1460,1460,0.016312403604388237,Q944,False,False
727,727,0.016157468780875206,Q21711047,False,False
751,751,0.015895621851086617,Q2271896,False,False
85,85,0.01560036651790142,Q104659813,False,False
260,260,0.015475420281291008,Q113678037,False,False
1309,1309,0.014385366812348366,Q7553,False,False
550,550,0.014188570901751518,Q1767080,False,False
1081,1081,0.013991395011544228,Q5128020,False,False
847,847,0.013767288997769356,Q2858615,False,False
716,716,0.013315824791789055,Q214526,False,False
542,542,0.01195334829390049,Q1759657,False,False
153,153,0.011339759454131126,Q105866180,False,False
193,193,0.010100895538926125,Q1076638,False,False
440,440,0.00978819839656353,Q14116,False,False
1293,1293,0.009758351370692253,Q740083,False,False
409,409,0.009599843993782997,Q1325106,False,False
959,959,0.009483987465500832,Q374195,False,False
970,970,0.009058589115738869,Q381,False,False
1479,1479,0.007172966375946999,Q975594,False,False
307,307,0.0049306489527225494,Q116964914,False,False
261,261,0.004500119015574455,Q11368,False,False
5,5,0.004393097013235092,P11201,False,False
114,114,0.003920184448361397,Q105849631,False,False
1073,1073,0.0037165824323892593,Q504453,False,False
1163,1163,0.0031671300530433655,Q6200392,False,False
1162,1162,0.0024187788367271423,Q619942,False,False
1361,1361,0.0014954134821891785,Q82059,False,False
933,933,0.0002907421439886093,Q3403615,False,False
1059,1059,-0.0008884090930223465,Q49310003,False,False
1331,1331,-0.002748163416981697,Q775159,False,False
510,510,-0.0033045709133148193,Q170058,False,False
617,617,-0.003696698695421219,Q189224,False,False
1149,1149,-0.005216456949710846,Q6027324,False,False
869,869,-0.005932806059718132,Q2916479,False,False
567,567,-0.007618747651576996,Q18056796,False,False
1036,1036,-0.007918320596218109,Q47014659,False,False
1215,1215,-0.008509494364261627,Q6588467,False,False
920,920,-0.009453246369957924,Q334661,False,False
491,491,-0.009516799822449684,Q16338,False,False
945,945,-0.01059064082801342,Q35127,False,False
871,871,-0.012735016644001007,Q2919848,False,False
1388,1388,-0.01370127871632576,Q839721,False,False
263,263,-0.015416708774864674,Q114023761,False,False
1182,1182,-0.0156538188457489,Q63084966,False,False
1384,1384,-0.018307700753211975,Q835922,False,False
169,169,-0.019425371661782265,Q1070689,False,True
1184,1184,-0.021325552836060524,Q63085261,False,False
672,672,-0.021757822483778,Q202400,False,False
216,216,-0.02224559336900711,Q11023,False,False
470,470,-0.02293234132230282,Q151885,False,False
98,98,-0.023398740217089653,Q1052379,False,False
408,408,-0.024589940905570984,Q132364,False,False
1422,1422,-0.02743242122232914,Q87071489,False,False
404,404,-0.028576334938406944,Q131222,False,False
1233,1233,-0.02980564534664154,Q682496,False,False
451,451,-0.03252563253045082,Q14514122,False,False
513,513,-0.03349488973617554,Q170519,False,False
629,629,-0.03377168998122215,Q191026,False,False
879,879,-0.035640910267829895,Q30251943,False,False
954,954,-0.03620036691427231,Q366872,False,False
947,947,-0.03636407479643822,Q352090,False,False
1281,1281,-0.03769930079579353,Q729271,False,False
743,743,-0.03773349151015282,Q223655,False,False
1236,1236,-0.03814736753702164,Q691652,False,False
829,829,-0.0389225147664547,Q275603,False,False
1345,1345,-0.039362601935863495,Q8084959,False,False
837,837,-0.03974807634949684,Q28193986,False,False
1327,1327,-0.040391966700553894,Q7705752,False,False
1097,1097,-0.0405372716486454,Q5300,False,False
963,963,-0.04061044007539749,Q37517,False,False
1024,1024,-0.04112423211336136,Q457396,False,False
1116,1116,-0.042091187089681625,Q555032,False,False
1229,1229,-0.04275806248188019,Q676202,False,False
156,156,-0.04456624388694763,Q1058791,False,False
508,508,-0.0461813360452652,Q16965428,False,False
890,890,-0.04639791324734688,Q30671979,False,False
726,726,-0.047286443412303925,Q21708200,False,False
31,31,-0.04752495139837265,P3418,False,False
62,62,-0.04842992126941681,P8770,False,False
706,706,-0.048992447555065155,Q211496,False,False
1242,1242,-0.04916082322597504,Q7012332,False,False
234,234,-0.04948141425848007,Q11214,False,False
213,213,-0.049751147627830505,Q11012,False,False
1276,1276,-0.05079509690403938,Q7247856,False,False
830,830,-0.05201555788516998,Q2765105,False,False
1366,1366,-0.052908919751644135,Q8257707,False,False
208,208,-0.053885169327259064,Q1087987,False,False
300,300,-0.0543065071105957,Q116950967,False,False
659,659,-0.05436297506093979,Q197492,False,False
984,984,-0.05501415953040123,Q39680,False,False
1329,1329,-0.056025952100753784,Q7724379,False,False
916,916,-0.05606377124786377,Q331716,False,False
163,163,-0.05664265155792236,Q1066228,False,False
439,439,-0.05666100233793259,Q141090,False,False
422,422,-0.058083921670913696,Q135707,False,False
543,543,-0.06106477230787277,Q1759786,False,False
428,428,-0.06113336235284805,Q1365169,False,False
1012,1012,-0.06248936057090759,Q4417999,False,False
306,306,-0.0637010857462883,Q116964913,False,False
553,553,-0.0693526566028595,Q176953,False,False
1123,1123,-0.0698985755443573,Q56273712,False,False
689,689,-0.07022377103567123,Q207440,False,False
18,18,-0.07094790041446686,P1793,False,False
1235,1235,-0.07118483632802963,Q690265,False,False
271,271,-0.07156588137149811,Q11476,False,False
734,734,-0.07318561524152756,Q220184,False,False
286,286,-0.0740484893321991,Q115707260,False,False
1409,1409,-0.07428201287984848,Q857102,False,False
1204,1204,-0.07440360635519028,Q6501221,False,False
766,766,-0.07457662373781204,Q23515215,False,False
1056,1056,-0.07487503439188004,Q486902,False,False
164,164,-0.07528997957706451,Q1067099,False,False
295,295,-0.07615426927804947,Q116921423,False,False
719,719,-0.07622929662466049,Q215819,False,False
1187,1187,-0.07627996802330017,Q631425,False,False
112,112,-0.07909750193357468,Q105849597,False,False
233,233,-0.07927446067333221,Q112057532,False,False
1250,1250,-0.08100775629281998,Q7102019,False,False
54,54,-0.08225588500499725,P6823,False,False
368,368,-0.08261720836162567,Q12052378,False,False
1167,1167,-0.0831456333398819,Q621184,False,False
773,773,-0.0837332233786583,Q2384798,False,False
1026,1026,-0.08374129980802536,Q461183,False,False
124,124,-0.08375225961208344,Q105849892,False,False
595,595,-0.08478125184774399,Q18733,False,False
834,834,-0.08520159125328064,Q28058114,False,False
1353,1353,-0.08552592992782593,Q814447,False,False
302,302,-0.08646117150783539,Q116950977,False,False
1332,1332,-0.08652173727750778,Q782543,False,False
772,772,-0.0876825749874115,Q23808,False,False
1212,1212,-0.08872857689857483,Q65560351,False,False
1078,1078,-0.08884013444185257,Q5083,False,False
910,910,-0.08889500796794891,Q327353,False,False
1428,1428,-0.09117311984300613,Q877977,False,False
853,853,-0.09131667762994766,Q28757880,False,False
479,479,-0.09140053391456604,Q15777392,False,False
534,534,-0.0919874981045723,Q173326,False,False
998,998,-0.09315302222967148,Q42478,False,False
538,538,-0.09365527331829071,Q174733,False,False
95,95,-0.09369915723800659,Q1051282,False,False
139,139,-0.093967966735363,Q105850508,False,False
476,476,-0.0949474349617958,Q15659621,False,False
215,215,-0.0963301882147789,Q110224587,False,False
1180,1180,-0.09635931253433228,Q629206,False,False
601,601,-0.09643954038619995,Q187787,False,False
793,793,-0.09767328202724457,Q2526135,False,False
1464,1464,-0.09948788583278656,Q950250,False,False
198,198,-0.10107165575027466,Q107986267,False,False
474,474,-0.10473152250051498,Q15548076,False,False
128,128,-0.10481484234333038,Q105849958,False,False
613,613,-0.1048416718840599,Q1890437,False,False
242,242,-0.10669799149036407,Q112661245,False,False
1418,1418,-0.10789042711257935,Q8647009,False,False
330,330,-0.1086188554763794,Q116964945,False,False
588,588,-0.10917439311742783,Q1860,False,False
1214,1214,-0.10934264957904816,Q657498,False,False
952,952,-0.10988084226846695,Q363874,False,False
326,326,-0.11090456694364548,Q116964941,False,False
1021,1021,-0.11097697168588638,Q4505959,False,False
1364,1364,-0.11178242415189743,Q82550,False,False
1107,1107,-0.11275582760572433,Q54277,False,False
273,273,-0.1136731505393982,Q1149776,False,False
645,645,-0.11483430862426758,Q193424,False,False
577,577,-0.11531051248311996,Q18357734,False,False
923,923,-0.11541328579187393,Q3353185,False,False
66,66,-0.11573231965303421,Q1002535,False,False
1125,1125,-0.11589748412370682,Q5653416,False,False
1219,1219,-0.11609119176864624,Q6653802,False,False
1015,1015,-0.11636819690465927,Q44749723,False,False
1376,1376,-0.11687163263559341,Q8299520,False,False
682,682,-0.11740667372941971,Q2061913,False,False
1143,1143,-0.11995530873537064,Q59154568,False,False
948,948,-0.12047452479600906,Q3522973,False,False
317,317,-0.1205936074256897,Q116964928,False,False
469,469,-0.12094829231500626,Q1517650,False,False
1220,1220,-0.12228895723819733,Q6661985,False,False
177,177,-0.12409839779138565,Q107380745,False,False
1363,1363,-0.12427521497011185,Q8226474,False,False
157,157,-0.12453223764896393,Q1058914,False,False
1208,1208,-0.12471616268157959,Q65066631,False,False
384,384,-0.12691949307918549,Q1268978,False,False
211,211,-0.1279142051935196,Q10963663,False,False
1489,1489,-0.12933635711669922,Q997233,False,False
120,120,-0.1307332068681717,Q105849736,False,False
449,449,-0.13168613612651825,Q1437428,False,False
992,992,-0.13242486119270325,Q4118434,False,False
1341,1341,-0.13344590365886688,Q80091,False,False
1431,1431,-0.1338987946510315,Q879969,False,False
205,205,-0.1339247077703476,Q108582200,False,False
956,956,-0.13427743315696716,Q37103,False,False
1169,1169,-0.1349174678325653,Q621751,False,False
258,258,-0.13597968220710754,Q113495219,False,False
1198,1198,-0.13599708676338196,Q6465220,False,False
6,6,-0.13606294989585876,P1324,False,False
426,426,-0.1365782916545868,Q13636890,False,False
190,190,-0.13712026178836823,Q107381460,False,False
17,17,-0.13756747543811798,P178,False,False
