,tail_id,score,tail_label,in_validation,in_testing
132,132,40.52730178833008,Q105850107,False,False
623,623,40.41966247558594,Q1900326,False,False
446,446,40.40316390991211,Q1418502,False,False
890,890,40.27397155761719,Q30671979,False,False
359,359,40.2437858581543,Q1199356,False,False
1198,1198,40.16337203979492,Q6465220,False,False
918,918,40.152557373046875,Q333464,False,False
884,884,39.93024444580078,Q30555529,False,False
797,797,39.90716552734375,Q25346349,False,False
627,627,39.61283874511719,Q190524,False,False
394,394,39.502864837646484,Q128570,False,False
615,615,39.45783996582031,Q189210,False,False
706,706,39.31179428100586,Q211496,False,False
720,720,39.254112243652344,Q21623039,False,False
94,94,39.24519348144531,Q105078662,False,False
1207,1207,39.217872619628906,Q650553,False,False
709,709,39.210025787353516,Q212542,False,False
1253,1253,38.9629020690918,Q7112712,False,False
543,543,38.75538635253906,Q1759786,False,False
24,24,38.66786193847656,P2749,False,False
777,777,38.42242431640625,Q24070291,False,False
589,589,38.3149528503418,Q186055,False,False
130,130,38.125732421875,Q105850053,False,False
1063,1063,38.05514907836914,Q49416323,False,False
444,444,38.031898498535156,Q141495,False,False
1102,1102,37.893348693847656,Q53756006,False,False
711,711,37.85381317138672,Q21281665,False,False
1415,1415,37.65212631225586,Q8591663,False,False
2,2,37.32036590576172,P1032,False,False
1078,1078,37.286285400390625,Q5083,False,False
1419,1419,37.15038299560547,Q865760,False,False
1033,1033,37.08155822753906,Q4677469,False,False
716,716,36.931419372558594,Q214526,False,False
1475,1475,36.90675354003906,Q96482266,False,False
549,549,36.8076171875,Q176645,False,False
761,761,36.79142761230469,Q232661,False,False
1196,1196,36.73414993286133,Q6453666,False,False
449,449,36.73175811767578,Q1437428,False,False
176,176,36.381309509277344,Q107380511,False,False
1352,1352,36.285545349121094,Q81414,False,False
1385,1385,36.18800735473633,Q836575,False,False
908,908,36.08390808105469,Q3257930,False,False
339,339,35.93529510498047,Q117286419,False,False
566,566,35.85234832763672,Q18046417,False,False
489,489,35.37721252441406,Q16277542,False,False
412,412,35.338829040527344,Q1331926,False,False
1224,1224,35.136085510253906,Q6681991,False,False
1179,1179,35.109336853027344,Q6284201,False,False
964,964,35.089725494384766,Q376937,False,False
246,246,35.018104553222656,Q112889106,False,False
751,751,34.92967224121094,Q2271896,False,False
65,65,34.79572296142578,P9601,False,False
999,999,34.77779006958008,Q42515,False,False
270,270,34.75955581665039,Q114617315,False,False
275,275,34.68821716308594,Q115215420,False,False
559,559,34.680545806884766,Q177929,False,False
32,32,34.59078598022461,P3442,False,False
1109,1109,34.17988204956055,Q5460604,False,False
1133,1133,34.087738037109375,Q57655560,False,False
699,699,34.04601287841797,Q2089134,False,False
195,195,34.03160858154297,Q1077784,False,False
1388,1388,33.83811950683594,Q839721,False,False
223,223,33.724056243896484,Q110827069,False,False
382,382,33.70075988769531,Q1257468,False,False
962,962,33.67569351196289,Q3751111,False,False
205,205,33.6417350769043,Q108582200,False,False
512,512,33.50456237792969,Q17012245,False,False
1328,1328,33.45499801635742,Q7715973,False,False
1188,1188,33.397850036621094,Q633894,False,False
1058,1058,33.323486328125,Q489709,False,False
1249,1249,33.26837921142578,Q7094097,False,False
1244,1244,33.13954162597656,Q7013140,False,False
730,730,32.77204513549805,Q217608,False,False
1251,1251,32.705467224121094,Q710266,False,False
395,395,32.45700454711914,Q128751,False,False
534,534,32.29349136352539,Q173326,False,False
462,462,32.260101318359375,Q1475717,False,False
1298,1298,32.20164489746094,Q7451136,False,False
1461,1461,32.047218322753906,Q9492,False,False
638,638,31.961265563964844,Q192903,False,False
827,827,31.917848587036133,Q2748079,False,False
1383,1383,31.84958267211914,Q833585,False,False
1044,1044,31.779348373413086,Q477202,False,False
41,41,31.397418975830078,P3757,False,False
1452,1452,31.272655487060547,Q92604,False,False
676,676,31.113304138183594,Q203790,False,False
1106,1106,31.098636627197266,Q54276825,False,False
1478,1478,31.051095962524414,Q97009416,False,False
107,107,30.88934326171875,Q105604957,False,False
38,38,30.828628540039062,P3754,False,False
161,161,30.792089462280273,Q1064412,False,False
879,879,30.477312088012695,Q30251943,False,False
1219,1219,30.427249908447266,Q6653802,False,False
1360,1360,30.40130615234375,Q818888,False,False
743,743,30.186466217041016,Q223655,False,False
919,919,30.08230972290039,Q334384,False,False
658,658,30.00933837890625,Q19636176,False,False
143,143,30.002351760864258,Q105850575,False,False
330,330,29.869962692260742,Q116964945,False,False
1449,1449,29.78887176513672,Q919509,False,False
311,311,29.633228302001953,Q116964921,False,False
1329,1329,29.56515121459961,Q7724379,False,False
717,717,29.421894073486328,Q215206,False,False
618,618,29.397375106811523,Q189401,False,False
9,9,29.33860206604004,P1414,False,False
993,993,29.29714584350586,Q41689629,False,False
1146,1146,29.118989944458008,Q599384,False,False
920,920,29.087373733520508,Q334661,False,False
1266,1266,28.879924774169922,Q7216428,False,False
20,20,28.734254837036133,P1814,False,False
464,464,28.67745590209961,Q149972,False,False
1473,1473,28.62006187438965,Q96273743,False,False
1163,1163,28.486167907714844,Q6200392,False,False
490,490,28.44196319580078,Q163310,False,False
1430,1430,28.42873764038086,Q8789,False,False
857,857,28.417490005493164,Q28865,False,False
539,539,28.29613494873047,Q174989,False,False
1030,1030,28.276466369628906,Q4671286,False,False
593,593,28.211647033691406,Q18665344,False,False
351,351,28.06780433654785,Q1188504,False,False
13,13,28.052196502685547,P154,False,False
742,742,27.99880599975586,Q22349237,False,False
232,232,27.961639404296875,Q11205,False,False
605,605,27.935638427734375,Q188522,False,False
967,967,27.81961441040039,Q380,False,False
1001,1001,27.814517974853516,Q43015,False,False
1363,1363,27.794864654541016,Q8226474,False,False
1128,1128,27.673267364501953,Q568742,False,False
848,848,27.579967498779297,Q28598684,False,False
1036,1036,27.41596794128418,Q47014659,False,False
1365,1365,27.38655662536621,Q82571,False,False
1325,1325,27.35776710510254,Q7663977,False,False
326,326,27.34723472595215,Q116964941,False,False
1149,1149,27.146190643310547,Q6027324,False,False
596,596,27.048038482666016,Q187432,False,False
1260,1260,27.047481536865234,Q7184903,False,False
760,760,27.040443420410156,Q232207,False,False
233,233,26.965801239013672,Q112057532,False,False
310,310,26.9418888092041,Q116964920,False,False
1081,1081,26.88666534423828,Q5128020,False,False
1302,1302,26.870180130004883,Q7480464,False,False
325,325,26.715763092041016,Q116964938,False,False
1060,1060,26.693954467773438,Q49414097,False,False
1443,1443,26.55298614501953,Q907375,False,False
1421,1421,26.481786727905273,Q868299,False,False
1327,1327,26.441680908203125,Q7705752,False,False
276,276,26.358430862426758,Q1152399,False,False
430,430,26.28017807006836,Q13677,False,False
256,256,26.149131774902344,Q113364611,False,False
862,862,25.962047576904297,Q29040034,False,False
557,557,25.87809181213379,Q17737,False,False
1447,1447,25.86873435974121,Q9143,False,False
61,61,25.868412017822266,P856,False,False
169,169,25.689361572265625,Q1070689,False,False
340,340,25.661869049072266,Q117303591,False,False
416,416,25.577049255371094,Q13412532,False,False
830,830,25.562053680419922,Q2765105,False,False
1184,1184,25.51205062866211,Q63085261,False,False
526,526,25.447601318359375,Q17155032,False,False
91,91,25.42983627319336,Q1049183,False,False
1164,1164,25.324878692626953,Q62029351,False,False
452,452,25.28459358215332,Q1455952,False,False
1178,1178,25.174419403076172,Q6281486,False,False
644,644,25.099802017211914,Q193351,False,False
352,352,25.06398582458496,Q1189053,False,False
150,150,25.053815841674805,Q105864520,False,False
1281,1281,25.01555633544922,Q729271,False,False
637,637,24.994609832763672,Q1928222,False,False
219,219,24.92341423034668,Q110458263,False,False
1400,1400,24.726232528686523,Q848010,False,False
362,362,24.704193115234375,Q120120630,False,False
863,863,24.599609375,Q2904006,False,False
1066,1066,24.533641815185547,Q494823,False,False
439,439,24.41132354736328,Q141090,False,False
278,278,24.40743637084961,Q11538,False,False
1290,1290,24.391586303710938,Q738532,False,False
767,767,24.389850616455078,Q23542287,False,False
64,64,24.36691665649414,P943,False,False
480,480,24.240665435791016,Q1579914,False,False
1159,1159,24.225120544433594,Q6173703,False,False
42,42,24.190393447875977,P3985,False,False
545,545,24.057998657226562,Q176165,False,False
192,192,23.983638763427734,Q1074173,False,False
1073,1073,23.98056411743164,Q504453,False,False
1259,1259,23.93604850769043,Q7143512,False,False
1022,1022,23.91924476623535,Q451553,False,False
531,531,23.891408920288086,Q173142,False,False
96,96,23.840557098388672,Q10513445,False,False
753,753,23.72784423828125,Q22744240,False,False
152,152,23.668235778808594,Q105864815,False,False
1040,1040,23.626483917236328,Q47461344,False,False
603,603,23.609020233154297,Q1879820,False,False
1129,1129,23.60422706604004,Q573952,False,False
99,99,23.41956901550293,Q1053064,False,False
1320,1320,23.418209075927734,Q762268,False,False
1450,1450,23.35055923461914,Q9246857,False,False
324,324,23.139802932739258,Q116964937,False,False
253,253,23.116771697998047,Q1132051,False,False
350,350,23.094667434692383,Q1186723,False,False
268,268,23.089021682739258,Q114391621,False,False
651,651,23.010482788085938,Q1941921,False,False
511,511,22.880645751953125,Q17008256,False,False
1134,1134,22.816450119018555,Q579488,False,False
829,829,22.74001693725586,Q275603,False,False
856,856,22.673261642456055,Q288510,False,False
235,235,22.671676635742188,Q112150238,False,False
426,426,22.63633918762207,Q13636890,False,False
163,163,22.48755645751953,Q1066228,False,False
477,477,22.478103637695312,Q1569697,False,False
995,995,22.441574096679688,Q41883552,False,False
646,646,22.413066864013672,Q1936256,False,False
461,461,22.405080795288086,Q1474542,False,False
257,257,22.249059677124023,Q113403137,False,False
985,985,22.20038604736328,Q39809,False,False
928,928,22.090248107910156,Q338047,False,False
1372,1372,22.08658790588379,Q8272677,False,False
1386,1386,21.982616424560547,Q8366,False,False
424,424,21.915559768676758,Q1362688,False,False
1238,1238,21.763364791870117,Q69883,False,False
667,667,21.746810913085938,Q200125,False,False
83,83,21.717042922973633,Q1045782,False,False
391,391,21.638427734375,Q127879,False,False
1099,1099,21.59682846069336,Q534112,False,False
231,231,21.570602416992188,Q111972893,False,False
1373,1373,21.56586456298828,Q827335,False,False
1280,1280,21.539037704467773,Q7285270,False,False
1031,1031,21.5218505859375,Q467252,False,False
156,156,21.425798416137695,Q1058791,False,False
788,788,21.40214729309082,Q2479726,False,False
617,617,21.398033142089844,Q189224,False,False
864,864,21.373348236083984,Q2904257,False,False
445,445,21.332077026367188,Q1416732,False,False
371,371,21.304616928100586,Q12139612,False,False
1085,1085,21.280101776123047,Q5157340,False,False
1489,1489,21.132354736328125,Q997233,False,False
1183,1183,21.01708221435547,Q63085165,False,False
976,976,21.00067138671875,Q386724,False,False
633,633,20.944591522216797,Q192521,False,False
1174,1174,20.85169219970703,Q623950,False,False
1026,1026,20.823617935180664,Q461183,False,False
930,930,20.777565002441406,Q340,False,False
654,654,20.720447540283203,Q1948412,False,False
871,871,20.706863403320312,Q2919848,False,False
1353,1353,20.698383331298828,Q814447,False,False
78,78,20.66800308227539,Q1034415,False,False
90,90,20.662290573120117,Q1048526,False,False
75,75,20.614763259887695,Q10302162,False,False
1189,1189,20.598281860351562,Q634532,False,False
1074,1074,20.535465240478516,Q504843,False,False
818,818,20.519489288330078,Q2715623,False,False
728,728,20.481014251708984,Q21743174,False,False
129,129,20.47345542907715,Q105850048,False,False
1480,1480,20.45882225036621,Q980509,False,False
491,491,20.452531814575195,Q16338,False,False
874,874,20.45020294189453,Q2974105,False,False
1322,1322,20.407184600830078,Q764810,False,False
453,453,20.373645782470703,Q1457734,False,False
1034,1034,20.338701248168945,Q469666,False,False
936,936,20.300495147705078,Q34253,False,False
467,467,20.16663360595703,Q1505415,False,False
380,380,20.13221549987793,Q12525525,False,False
520,520,20.13016700744629,Q17112054,False,False
451,451,20.109189987182617,Q14514122,False,False
558,558,19.993099212646484,Q177571,False,False
44,44,19.988065719604492,P407,False,False
813,813,19.857818603515625,Q269415,False,False
1222,1222,19.733131408691406,Q6673524,False,False
950,950,19.730886459350586,Q355,False,False
1250,1250,19.727203369140625,Q7102019,False,False
338,338,19.65572166442871,Q117246174,False,False
243,243,19.625402450561523,Q112702082,False,False
356,356,19.614887237548828,Q1191981,False,False
202,202,19.513561248779297,Q108498206,False,False
687,687,19.479442596435547,Q20706915,False,False
1429,1429,19.439830780029297,Q878697,False,False
1223,1223,19.32422637939453,Q66747126,False,False
173,173,19.275989532470703,Q107370303,False,False
1226,1226,19.226625442504883,Q6719052,False,False
1294,1294,19.16678810119629,Q740970,False,False
62,62,19.127132415771484,P8770,False,False
1041,1041,19.084285736083984,Q47506,False,False
684,684,19.0411434173584,Q2068418,False,False
875,875,19.027626037597656,Q30,False,False
1243,1243,18.99017906188965,Q7012659,False,False
1101,1101,18.966236114501953,Q53755989,False,False
1332,1332,18.927358627319336,Q782543,False,False
606,606,18.888879776000977,Q188524,False,False
282,282,18.817550659179688,Q115570683,False,False
1314,1314,18.804237365722656,Q7595718,False,False
1204,1204,18.787940979003906,Q6501221,False,False
978,978,18.713096618652344,Q389085,False,False
1285,1285,18.710750579833984,Q732089,False,False
307,307,18.70989990234375,Q116964914,False,False
458,458,18.69619369506836,Q1465654,False,False
1121,1121,18.628490447998047,Q5597177,False,False
741,741,18.60505485534668,Q223335,False,False
305,305,18.58135223388672,Q116964912,False,False
236,236,18.579570770263672,Q11216,False,False
572,572,18.546710968017578,Q182557,False,False
1471,1471,18.518321990966797,Q962139,False,False
944,944,18.516952514648438,Q3510521,False,False
1252,1252,18.444124221801758,Q7112560,False,False
89,89,18.36933135986328,Q104851,False,False
731,731,18.364850997924805,Q218616,False,False
1366,1366,18.34010887145996,Q8257707,False,False
1203,1203,18.29452896118164,Q649732,False,False
1465,1465,18.25152587890625,Q950981,False,False
1161,1161,18.219518661499023,Q619798,False,False
907,907,18.205665588378906,Q3251801,False,False
345,345,18.17633056640625,Q118093,False,False
1028,1028,18.095375061035156,Q465274,False,False
576,576,18.069286346435547,Q183484,False,False
1392,1392,18.063066482543945,Q844240,False,False
400,400,18.013656616210938,Q1304193,False,False
374,374,17.92571449279785,Q1235236,False,False
286,286,17.853910446166992,Q115707260,False,False
1394,1394,17.82061195373535,Q844718,False,False
384,384,17.808120727539062,Q1268978,False,False
546,546,17.704954147338867,Q176452,False,False
1257,1257,17.611045837402344,Q7135231,False,False
203,203,17.450525283813477,Q10856233,False,False
1095,1095,17.340091705322266,Q5297,False,False
523,523,17.2869873046875,Q1713118,False,False
1240,1240,17.266834259033203,Q7003976,False,False
1308,1308,17.206745147705078,Q752718,False,False
287,287,17.142820358276367,Q1164699,False,False
420,420,17.11143684387207,Q13471665,False,False
138,138,17.07411003112793,Q105850495,False,False
1097,1097,17.071605682373047,Q5300,False,False
735,735,17.051132202148438,Q220543,False,False
705,705,16.98153305053711,Q21146257,False,False
448,448,16.95088768005371,Q1427251,False,False
131,131,16.87359619140625,Q105850072,False,False
861,861,16.816490173339844,Q2896872,False,False
551,551,16.808874130249023,Q176737,False,False
194,194,16.80414390563965,Q107675654,False,False
1131,1131,16.7567138671875,Q5752075,False,False
1399,1399,16.749746322631836,Q8479131,False,False
1176,1176,16.6871337890625,Q628036,False,False
810,810,16.67639923095703,Q2657718,False,False
313,313,16.52618408203125,Q116964923,False,False
1346,1346,16.473283767700195,Q8087,False,False
292,292,16.459983825683594,Q116709136,False,False
1274,1274,16.3655948638916,Q724168,False,False
97,97,16.358592987060547,Q10513450,False,False
1457,1457,16.357749938964844,Q938438,False,False
1317,1317,16.295166015625,Q7600677,False,False
174,174,16.27845001220703,Q107370376,False,False
1051,1051,16.24128532409668,Q4798119,False,False
119,119,16.240169525146484,Q105849724,False,False
703,703,16.19576644897461,Q21091728,False,False
521,521,16.179349899291992,Q17123089,False,False
49,49,16.159690856933594,P5196,False,False
1484,1484,16.15696144104004,Q98844843,False,False
1139,1139,16.08497428894043,Q58636917,False,False
1070,1070,16.048845291137695,Q5034491,False,False
118,118,16.014379501342773,Q105849723,False,False
1271,1271,15.985383987426758,Q7233576,False,False
180,180,15.938337326049805,Q107381180,False,False
318,318,15.89657211303711,Q116964929,False,False
859,859,15.88337230682373,Q2888953,False,False
1420,1420,15.781253814697266,Q8682340,False,False
1242,1242,15.761334419250488,Q7012332,False,False
1326,1326,15.717960357666016,Q7673435,False,False
601,601,15.665070533752441,Q187787,False,False
1380,1380,15.636191368103027,Q831390,False,False
591,591,15.551335334777832,Q186290,False,False
504,504,15.430257797241211,Q16773055,False,False
123,123,15.409546852111816,Q105849889,False,False
106,106,15.4091157913208,Q105514255,False,False
1396,1396,15.408321380615234,Q845566,False,False
1357,1357,15.391265869140625,Q8162,False,False
1017,1017,15.382793426513672,Q4485156,False,False
51,51,15.374250411987305,P571,False,False
529,529,15.367280960083008,Q17237365,False,False
756,756,15.335241317749023,Q23006254,False,False
610,610,15.26593017578125,Q188804,False,False
259,259,15.249226570129395,Q113660857,False,False
664,664,15.153968811035156,Q19844913,False,False
800,800,15.090715408325195,Q2551624,False,False
121,121,15.075276374816895,Q105849742,False,False
55,55,15.07103157043457,P7078,False,False
410,410,14.97610092163086,Q132874,False,False
597,597,14.946582794189453,Q187466,False,False
1027,1027,14.90786361694336,Q46441,False,False
809,809,14.902580261230469,Q2651576,False,False
959,959,14.885510444641113,Q374195,False,False
527,527,14.88538932800293,Q17155144,False,False
1117,1117,14.816902160644531,Q55624999,False,False
1215,1215,14.758468627929688,Q6588467,False,False
1481,1481,14.695493698120117,Q9820,False,False
1422,1422,14.624855995178223,Q87071489,False,False
1190,1190,14.603543281555176,Q635346,False,False
807,807,14.590694427490234,Q2642629,False,False
1132,1132,14.58595085144043,Q575650,False,False
1137,1137,14.562068939208984,Q58531884,False,False
1267,1267,14.559320449829102,Q7217021,False,False
1138,1138,14.549457550048828,Q5862903,False,False
1455,1455,14.505151748657227,Q931461,False,False
108,108,14.32535171508789,Q105606338,False,False
1389,1389,14.307290077209473,Q840540,False,False
212,212,14.27429485321045,Q1099110,False,False
1306,1306,14.183799743652344,Q751443,False,False
285,285,14.178450584411621,Q1156793,False,False
1436,1436,14.167219161987305,Q89021580,False,False
1462,1462,14.111883163452148,Q95,False,False
1315,1315,14.005243301391602,Q7595944,False,False
530,530,13.949947357177734,Q172491,False,False
583,583,13.877737045288086,Q184793,False,False
11,11,13.849119186401367,P144,False,False
283,283,13.824071884155273,Q1156474,False,False
414,414,13.797652244567871,Q1332643,False,False
1197,1197,13.728730201721191,Q6459089,False,False
438,438,13.657057762145996,Q1406,False,False
701,701,13.655914306640625,Q209455,False,False
971,971,13.628035545349121,Q381060,False,False
998,998,13.626618385314941,Q42478,False,False
1304,1304,13.582855224609375,Q75,False,False
700,700,13.523484230041504,Q2089905,False,False
341,341,13.430898666381836,Q117356127,False,False
834,834,13.4270658493042,Q28058114,False,False
505,505,13.423521041870117,Q1684188,False,False
702,702,13.420882225036621,Q210832,False,False
636,636,13.418743133544922,Q192776,False,False
440,440,13.389080047607422,Q14116,False,False
924,924,13.387938499450684,Q336,False,False
1104,1104,13.367774963378906,Q53756551,False,False
147,147,13.27628231048584,Q105857730,False,False
1445,1445,13.083464622497559,Q910404,False,False
170,170,12.989322662353516,Q1071239,False,False
1020,1020,12.91508960723877,Q45038012,False,False
1318,1318,12.850105285644531,Q7603,False,False
346,346,12.827795028686523,Q118155,False,False
1037,1037,12.812487602233887,Q47146,False,False
1276,1276,12.793294906616211,Q7247856,False,False
1371,1371,12.744720458984375,Q827246,False,False
397,397,12.712589263916016,Q1293908,False,False
128,128,12.712157249450684,Q105849958,False,False
588,588,12.618141174316406,Q1860,False,False
183,183,12.444129943847656,Q107381443,False,False
895,895,12.430984497070312,Q309100,False,False
691,691,12.430277824401855,Q207542,False,False
1384,1384,12.342950820922852,Q835922,False,False
22,22,12.331846237182617,P2184,False,False
1167,1167,12.329934120178223,Q621184,False,False
486,486,12.313380241394043,Q15976092,False,False
14,14,12.275179862976074,P1547,False,False
750,750,12.243968963623047,Q2271421,False,False
1464,1464,12.161014556884766,Q950250,False,False
291,291,12.154633522033691,Q11661,False,False
1355,1355,12.141414642333984,Q815297,False,False
956,956,12.070235252380371,Q37103,False,False
1151,1151,12.033668518066406,Q60740481,False,False
846,846,12.01817798614502,Q28470421,False,False
954,954,12.017621994018555,Q366872,False,False
747,747,11.9935941696167,Q22673982,False,False
714,714,11.97484016418457,Q21447895,False,False
1039,1039,11.961549758911133,Q471906,False,False
1472,1472,11.898530960083008,Q96253971,False,False
992,992,11.79275131225586,Q4118434,False,False
29,29,11.727508544921875,P2992,False,False
238,238,11.707450866699219,Q11219,False,False
296,296,11.70201301574707,Q116937684,False,False
247,247,11.700935363769531,Q1129239,False,False
712,712,11.690082550048828,Q213092,False,False
966,966,11.659806251525879,Q379626,False,False
226,226,11.637303352355957,Q111430684,False,False
1122,1122,11.627462387084961,Q56062429,False,False
916,916,11.579959869384766,Q331716,False,False
525,525,11.572091102600098,Q171477,False,False
10,10,11.53541374206543,P1424,False,False
955,955,11.52301025390625,Q369472,False,False
1248,1248,11.518699645996094,Q7035728,False,False
295,295,11.447870254516602,Q116921423,False,False
1004,1004,11.42642879486084,Q43283,False,False
299,299,11.361471176147461,Q116950966,False,False
271,271,11.317140579223633,Q11476,False,False
323,323,11.299651145935059,Q116964936,False,False
1401,1401,11.286643981933594,Q8482479,False,False
1331,1331,11.253437042236328,Q775159,False,False
1120,1120,11.227161407470703,Q55933668,False,False
578,578,11.177905082702637,Q18395344,False,False
1446,1446,11.127689361572266,Q9135,False,False
577,577,11.087446212768555,Q18357734,False,False
796,796,11.066463470458984,Q25344612,False,False
1348,1348,10.995048522949219,Q80998,False,False
958,958,10.977874755859375,Q374040,False,False
251,251,10.900463104248047,Q113127963,False,False
759,759,10.889564514160156,Q2321565,False,False
111,111,10.874865531921387,Q1057802,False,False
887,887,10.822362899780273,Q30640383,False,False
786,786,10.812685012817383,Q2465506,False,False
766,766,10.811969757080078,Q23515215,False,False
1312,1312,10.80886459350586,Q757012,False,False
616,616,10.735215187072754,Q18922260,False,False
327,327,10.7293701171875,Q116964942,False,False
335,335,10.720787048339844,Q11707952,False,False
162,162,10.662574768066406,Q1065131,False,False
622,622,10.65427303314209,Q189900,False,False
387,387,10.639463424682617,Q12715472,False,False
1291,1291,10.549727439880371,Q7388648,False,False
403,403,10.499408721923828,Q131200,False,False
533,533,10.488693237304688,Q173212,False,False
1448,1448,10.455286026000977,Q9149760,False,False
680,680,10.454109191894531,Q205692,False,False
1454,1454,10.443138122558594,Q926821,False,False
3,3,10.360271453857422,P1068,False,False
1193,1193,10.29824447631836,Q638608,False,False
1403,1403,10.280118942260742,Q8498946,False,False
506,506,10.269855499267578,Q16889133,False,False
1083,1083,10.260992050170898,Q5155966,False,False
1350,1350,10.236015319824219,Q812540,False,False
385,385,10.231908798217773,Q1268980,False,False
586,586,10.224124908447266,Q185612,False,False
148,148,10.199474334716797,Q105860462,False,False
901,901,10.150287628173828,Q319417,False,False
634,634,10.105793952941895,Q192588,False,False
388,388,10.10413932800293,Q12718609,False,False
366,366,10.048583984375,Q120281892,False,False
570,570,10.03598403930664,Q18204,False,False
692,692,10.028653144836426,Q20789991,False,False
1208,1208,10.002729415893555,Q65066631,False,False
197,197,9.98630142211914,Q1078276,False,False
790,790,9.901613235473633,Q2493,False,False
1025,1025,9.821633338928223,Q46094,False,False
671,671,9.818424224853516,Q201339,False,False
547,547,9.777917861938477,Q176623,False,False
334,334,9.767020225524902,Q116964951,False,False
171,171,9.75289535522461,Q1072174,False,False
60,60,9.750299453735352,P8423,False,False
1404,1404,9.72712516784668,Q850,False,False
1293,1293,9.617117881774902,Q740083,False,False
641,641,9.609659194946289,Q193076,False,False
288,288,9.602500915527344,Q116481801,False,False
1123,1123,9.539031028747559,Q56273712,False,False
663,663,9.496465682983398,Q19838870,False,False
198,198,9.493083953857422,Q107986267,False,False
144,144,9.475919723510742,Q105850628,False,False
417,417,9.448163032531738,Q134161,False,False
494,494,9.437492370605469,Q1635410,False,False
425,425,9.406919479370117,Q1363085,False,False
1254,1254,9.389450073242188,Q7112734,False,False
542,542,9.189583778381348,Q1759657,False,False
